SMILES,AA,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
O=C(O)C([NH3+])CC(C)C,L,10.172268518518518,10.172268518518518,0.4199999999999997,-0.8021296296296285,0.5547167092082029,13.777777777777779,132.183,118.07099999999998,132.10190510809,54.0,0.0,0.36182977746514844,-0.4768525824890228,0.4768525824890228,0.36182977746514844,1.6666666666666667,2.111111111111111,2.2222222222222223,16.367544830314227,10.053224128039218,2.1548927035919694,-2.0395130233036123,1.9984015047695816,-2.6478737205274347,5.708845080707581,-0.4100554051120047,1.634374150092862,3.501688451273092,101.23098268032228,7.439157588755425,5.924375986716168,5.924375986716168,4.036581260209188,3.095851487347564,3.095851487347564,2.6647102035604098,2.6647102035604098,1.1051631701571785,1.1051631701571785,0.6698527438307911,0.6698527438307911,-0.5700000000000001,8.43,3.454517317421779,3.9683580080753695,54.859608149065075,10.84019487200289,0.0,6.041840829147961,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,13.847474399381248,5.917906046161393,6.4208216229260096,0.0,15.634732056074714,5.969305287951849,0.0,0.0,5.917906046161393,26.31013685145522,0.0,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,17.117673511940517,4.794537184071822,5.917906046161393,20.268296022307258,0.0,0.0,0.0,0.0,64.94,12.011146117099809,4.794537184071822,0.0,0.0,12.338727669087403,0.0,0.0,0.0,13.847474399381248,5.733667477162185,5.106527394840706,0.0,0.0,10.172268518518518,8.36837962962963,3.478148148148148,-0.3821296296296288,-0.4398148148148153,0.662037037037037,3.9744444444444444,0.0,0.8333333333333334,9.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,-0.2724000000000004,33.76689999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)C([NH3+])CCCC[NH3+],K,10.215346749811035,10.215346749811035,0.43837962962963006,-0.801794217687074,0.3969639785001741,13.0,148.20600000000002,132.07799999999997,148.12008059218,60.0,0.0,0.36181864376289236,-0.47685272120136246,0.47685272120136246,0.36181864376289236,1.5,2.1,2.5,16.367538736185153,10.1238393675859,2.131602050994309,-1.9930417372217033,1.9463474297986685,-2.6443299661396664,5.708361993992036,-0.4095235529020062,1.8804130315742191,3.214876896824448,105.9209386162151,7.983127663125443,6.175452842272733,6.175452842272733,4.680739212552622,3.5329026585044496,3.5329026585044496,2.3844963994221757,2.3844963994221757,1.4018267102629913,1.4018267102629913,0.6909891900430847,0.6909891900430847,-0.6100000000000001,9.39,5.19660435670694,4.286691532146363,60.19949884607781,16.573862349165076,0.0,6.041840829147961,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,0.0,12.841643245852019,6.4208216229260096,6.544756405912575,21.3683995332369,5.969305287951849,0.0,0.0,0.0,25.30430569792599,6.544756405912575,0.0,0.0,0.0,11.46733495432437,0.0,0.0,0.0,23.662429917853093,4.794537184071822,0.0,19.26246486877803,0.0,0.0,0.0,0.0,92.58,12.011146117099809,4.794537184071822,0.0,0.0,6.4208216229260096,19.386399651764595,0.0,0.0,0.0,11.46733495432437,5.106527394840706,0.0,0.0,10.215346749811035,8.403202475434618,7.148946995464852,-0.801794217687074,-0.43837962962963006,2.591388888888889,0.8812887377173091,0.0,0.8333333333333334,10.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,-1.906299999999999,35.917999999999985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
O=C(O)C([NH3+])CCSC,M,10.133383408919123,10.133383408919123,0.43291666666666706,-0.801805555555555,0.5640389799852608,13.11111111111111,150.223,138.12699999999998,150.05832604409,54.0,0.0,0.36185205487440025,-0.4768523182676505,0.4768523182676505,0.36185205487440025,1.8888888888888888,2.4444444444444446,2.7777777777777777,32.16636276872169,10.242435219636969,2.1281603504345212,-1.9842780418585546,1.9611567758574524,-2.645836263173056,7.9809686840026,-0.40729647414683173,1.822759080813784,3.265907399226441,96.95878455585176,7.276020881938895,5.462380789176953,6.278877370104679,4.180739212552622,2.729826083563126,4.123672933680477,1.8166355074690994,2.802234067122588,1.0196778404607494,1.663628391320128,0.38358531616563946,0.9038053734255798,-0.22000000000000008,8.779999999999998,4.6392732499312475,4.294138817480717,58.61777606003372,10.84019487200289,0.0,6.041840829147961,0.0,0.0,5.969305287951849,0.0,4.794537184071822,11.761884949391115,0.0,0.0,12.008622790258194,6.4208216229260096,0.0,15.634732056074714,17.731190237342965,0.0,0.0,0.0,12.462662452073971,12.008622790258194,0.0,0.0,0.0,5.733667477162185,0.0,0.0,11.761884949391115,29.12629630219871,4.794537184071822,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,64.94,12.011146117099809,4.794537184071822,0.0,0.0,6.4208216229260096,5.752853606746789,0.0,11.761884949391115,6.255769183511404,5.733667477162185,5.106527394840706,0.0,1.6440277777777776,10.133383408919123,8.336864134542706,3.462175925925926,0.073657407407408,-0.43291666666666706,2.6161413454270597,0.0,0.0,0.8,9.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,-0.5654000000000001,37.31090000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)C([NH3+])Cc1ccccc1,F,10.441141817838247,10.441141817838247,0.4962037037037037,-0.8482842025699153,0.6594676395810263,12.416666666666666,166.20000000000002,154.10399999999998,166.08625504409,64.0,0.0,0.3621800667251924,-0.47684347415252354,0.47684347415252354,0.3621800667251924,1.4166666666666667,2.0,2.5,16.36754458708641,10.076364392744402,2.145783371668117,-2.0152427830243798,1.9995930769264583,-2.654568224600774,5.7141835371324605,-0.40664673018109937,2.0570524174272227,2.5846040823975205,258.4908622767174,8.974691494688164,6.7337770634746725,6.7337770634746725,5.698377302757663,3.7971396516206832,3.7971396516206832,2.7248837979329634,2.7248837979329634,1.6741674148880994,1.6741674148880994,0.9859213446535003,0.9859213446535003,-1.35,8.743896713615024,3.8752009284976325,2.3586512364733427,70.82187601193928,10.84019487200289,0.0,6.041840829147961,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,30.33183534230805,5.563451491696996,6.4208216229260096,0.0,15.634732056074714,5.969305287951849,0.0,0.0,0.0,12.462662452073971,0.0,35.89528683400505,0.0,0.0,5.733667477162185,0.0,0.0,0.0,17.117673511940517,11.21535880699783,0.0,5.563451491696996,30.33183534230805,0.0,0.0,0.0,64.94,12.011146117099809,4.794537184071822,0.0,0.0,6.4208216229260096,5.563451491696996,0.0,0.0,30.33183534230805,5.733667477162185,5.106527394840706,0.0,0.0,10.441141817838247,8.580811602418745,4.547074829931973,-0.8482842025699153,8.949718915343915,0.4962037037037037,0.0,0.0,0.2222222222222222,12.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,-0.07579999999999965,44.457900000000016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)C1CCC[NH2+]1,P,10.170324074074074,10.170324074074074,0.14351851851851904,-0.6643518518518519,0.4517169767837384,28.25,116.14000000000003,106.05999999999999,116.07060498009,46.0,0.0,0.3619002582780009,-0.4768516998276081,0.4768516998276081,0.3619002582780009,1.75,2.5,2.75,16.367972584147477,10.225316317979107,2.242427836003281,-1.9550589709116402,1.9515559102204838,-2.8795742844556775,5.712256534101061,-0.6583403099920911,2.1159680315697544,2.34993673877678,96.60179219723159,5.983127663125442,4.631482767902716,4.631482767902716,3.8045304526403108,2.866235991837783,2.866235991837783,2.1113366604613955,2.1113366604613955,1.4876343952038589,1.4876343952038589,0.9989434945756998,0.9989434945756998,-0.5700000000000001,5.564589502018842,2.1320002271579725,0.9795771931582414,47.69880636773457,10.423315998847038,0.0,6.041840829147961,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,0.0,0.0,12.841643245852019,6.544756405912575,15.217853182918859,5.969305287951849,0.0,0.0,0.0,18.88348407499998,6.544756405912575,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,23.662429917853093,4.794537184071822,0.0,12.841643245852019,0.0,0.0,0.0,0.0,53.91,5.969305287951849,4.794537184071822,0.0,6.041840829147961,0.0,19.386399651764595,0.0,0.0,5.316788604006331,0.0,5.106527394840706,0.0,0.0,10.170324074074074,10.259305555555555,0.0,-0.6643518518518519,-0.14351851851851904,1.895138888888889,0.983101851851852,0.0,0.8,8.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,-1.2031999999999996,27.45019999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)C([NH3+])CO,S,9.707824074074074,9.707824074074074,0.3935185185185186,-1.067129629629629,0.36894142400054797,13.428571428571429,106.101,98.03699999999999,106.04986953609,42.0,0.0,0.3643098461190989,-0.47678399980488434,0.47678399980488434,0.3643098461190989,1.8571428571428572,2.2857142857142856,2.2857142857142856,16.370562825263434,10.34947329462658,2.111923503428758,-1.9224501759294235,1.6706844185517493,-2.6628399897932717,5.710007711427336,-0.4123378000075282,1.6457113704075785,3.3434170589539596,72.58027134782354,5.861807319565799,3.7942393130264995,3.7942393130264995,3.1807392125526213,1.8491304245212876,1.8491304245212876,1.2177352788825975,1.2177352788825975,0.5696273902928303,0.5696273902928303,0.07809262867138281,0.07809262867138281,-0.6100000000000001,6.390000000000001,2.5439940390036266,2.1321150278293133,40.559015558071266,15.946722266843596,6.606881964512918,0.0,6.041840829147961,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,20.741259450915422,5.969305287951849,0.0,0.0,0.0,6.041840829147961,6.606881964512918,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,28.831082871294143,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,85.17,18.618028081612728,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.733667477162185,10.213054789681411,0.0,0.0,9.707824074074074,16.021342592592593,3.1064814814814814,-1.067129629629629,-0.8750000000000007,0.0,-0.3935185185185186,0.0,0.6666666666666666,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,-2.3261999999999996,21.3977,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)C([NH3+])C(C)O,T,9.91824074074074,9.91824074074074,0.868055555555556,-1.069444444444444,0.3961390794709793,17.375,120.12799999999999,110.04799999999999,120.06551960009,48.0,0.0,0.3646125327104635,-0.4767753486253562,0.4767753486253562,0.3646125327104635,1.75,2.125,2.125,16.371466808809576,10.194708494420048,2.201590163774762,-2.0291669155435508,1.8283868391236258,-2.6907683828351936,5.715983603211346,-0.42260886841529577,1.6403360647604435,3.6376825478398387,91.28421251514429,6.732050807568877,4.664482801029578,4.664482801029578,3.5534180126147956,2.2935368603107067,2.2935368603107067,1.685334161863461,1.685334161863461,0.8995111888959527,0.8995111888959527,0.2063393452998128,0.2063393452998128,-0.6100000000000001,7.39,2.637269224813579,1.9020806561183323,46.92395767246787,15.946722266843596,6.103966387748303,0.0,6.041840829147961,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,0.0,6.923737199690624,0.0,0.0,20.741259450915422,5.969305287951849,0.0,0.0,0.0,19.069544416586886,0.0,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,28.32816729452952,4.794537184071822,0.0,6.923737199690624,0.0,0.0,0.0,0.0,85.17,18.115112504848113,4.794537184071822,0.0,0.0,0.0,0.0,6.923737199690624,0.0,0.0,5.733667477162185,10.213054789681411,0.0,0.0,9.91824074074074,16.67787037037037,3.1875,-1.069444444444444,-0.9074074074074081,-0.868055555555556,1.3946296296296297,0.0,0.75,8.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,-1.9376999999999998,25.9927,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)C([NH3+])Cc1c[nH]c(c12)cccc2,W,10.688893927941546,10.688893927941546,0.4576851851851853,-0.86085081254724,0.677819986479125,12.866666666666667,205.23700000000002,192.13299999999998,205.09715407609,78.0,0.0,0.36218155395768203,-0.47684346581786524,0.47684346581786524,0.36218155395768203,1.4666666666666666,2.2,2.933333333333333,16.367553553862646,10.061025939568738,2.1726423714782856,-2.0094330605058475,2.1781645523379844,-2.6545305348894224,5.83570949538583,-0.4065948941922254,2.617486404067029,2.323487371389896,490.0485079143074,10.836498814253964,8.233777063474673,8.233777063474673,7.1815405503520555,4.7911565874769755,4.7911565874769755,3.598782562682972,3.598782562682972,2.4904734241756072,2.4904734241756072,1.6532661592516935,1.6532661592516935,-1.8099999999999996,9.733912004652456,3.744477633359755,1.8453598902256418,86.71270096468882,15.824173392950097,0.0,6.041840829147961,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,18.19910120538483,11.629818560158606,23.520590126620142,0.0,15.634732056074714,16.872230220032908,0.0,4.9839785209472085,0.0,12.462662452073971,0.0,36.02576333715651,0.0,0.0,5.733667477162185,0.0,0.0,0.0,22.101652032887724,11.21535880699783,0.0,5.563451491696996,30.462311845459514,0.0,10.902924932081056,0.0,80.72999999999999,12.011146117099809,4.794537184071822,0.0,0.0,6.4208216229260096,16.466376423778055,0.0,0.0,30.462311845459514,10.717645998109393,5.106527394840706,0.0,0.0,13.800628621819097,9.856481166540691,5.645690192743764,-0.86085081254724,7.24740268329554,2.3106481481481485,0.0,0.0,0.18181818181818182,15.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,4.0,3.0,0.0,0.0,0.0,2.0,0.4055,56.31460000000001,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)C([NH3+])Cc1ccc(O)cc1,Y,10.458695830183926,10.458695830183926,0.18026596749811064,-0.9091898148148136,0.5958235625264875,12.384615384615385,182.199,170.10299999999998,182.08116966409,70.0,0.0,0.3621800668813335,-0.5079666449778283,0.5079666449778283,0.3621800668813335,1.3846153846153846,1.9230769230769231,2.3846153846153846,16.36759532055028,10.071563675225846,2.1493457161068927,-2.0247067532398892,2.0984338711302284,-2.6545729368907947,5.714465942433361,-0.40664791436853875,2.0845175502848488,2.641763904889644,294.23305328030176,9.844934982691242,7.103640389785005,7.103640389785005,6.092224152875016,3.9314300518936216,3.9314300518936216,2.905732418490498,2.905732418490498,1.7676830578325295,1.7676830578325295,1.003858703766547,1.003858703766547,-1.5499999999999998,9.537336244541484,3.909515505702705,2.757388143125063,75.6161097641353,15.946722266843596,5.749511833283905,6.041840829147961,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,12.13273413692322,17.696185628620217,6.4208216229260096,0.0,20.741259450915422,5.969305287951849,0.0,0.0,0.0,12.462662452073971,0.0,29.828919765543436,0.0,5.749511833283905,5.733667477162185,0.0,5.749511833283905,0.0,22.22420090678122,11.21535880699783,0.0,5.563451491696996,24.26546827384644,0.0,0.0,0.0,85.17,12.011146117099809,4.794537184071822,0.0,5.749511833283905,6.4208216229260096,5.563451491696996,12.13273413692322,12.13273413692322,0.0,5.733667477162185,10.213054789681411,0.0,0.0,10.458695830183926,17.55405124086672,4.354502551020408,-0.728923847316703,5.81047052154195,0.3845370370370371,0.0,0.0,0.2222222222222222,13.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,-0.3702000000000001,46.122700000000016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)C([NH3+])C(C)C,V,10.07824074074074,10.07824074074074,0.1319444444444442,-0.819444444444444,0.5050993075086362,14.0,118.15599999999999,106.05999999999999,118.08625504409,48.0,0.0,0.362096608971174,-0.47684471802517714,0.47684471802517714,0.362096608971174,1.625,2.0,2.0,16.367631788177604,10.069949620473423,2.182500619637618,-2.036986283887008,1.937062941768513,-2.668850326206472,5.712034288502848,-0.41748705747140574,1.6403360647604435,3.6376825478398387,90.42945954287094,6.732050807568877,5.21726920552962,5.21726920552962,3.5534180126147956,2.6126882397531714,2.6126882397531714,2.1887476761392732,2.1887476761392732,1.1219352613691964,1.1219352613691964,0.2851539619879404,0.2851539619879404,-0.5700000000000001,7.43,2.667813604184344,1.9303215294294527,48.49466603466846,10.84019487200289,0.0,6.041840829147961,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,13.847474399381248,0.0,5.917906046161393,0.0,15.634732056074714,5.969305287951849,0.0,0.0,5.917906046161393,19.88931522852921,0.0,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,17.117673511940517,4.794537184071822,5.917906046161393,13.847474399381248,0.0,0.0,0.0,0.0,64.94,12.011146117099809,4.794537184071822,0.0,5.917906046161393,0.0,0.0,0.0,0.0,13.847474399381248,5.733667477162185,5.106527394840706,0.0,0.0,10.07824074074074,8.289907407407409,3.4375,-0.6874999999999998,-0.46296296296296346,0.0,3.678148148148148,0.0,0.8,8.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,-0.6625000000000003,29.14989999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
